model,mileage,vol_engine,fuel,price(usd)
golf,175126,1598,1,9150.0
leon,105000,1984,2,24750.0
a3,205954,1598,1,8475.0
mondeo,148000,1997,1,18725.0
a4,174000,1968,1,16225.0
focus,129000,1498,1,11475.0
clio,217833,1390,2,1625.0
a3,218000,1598,1,10750.0
focus,128000,999,2,8650.0
e-klasa,200000,2143,1,12475.0
focus,154000,1498,1,9475.0
golf,185500,1968,1,15975.0
megane,39101,1461,1,19975.0
seria-5,212200,1995,1,19700.0
a6,295000,2393,2,4975.0
octavia,142474,1598,1,13749.75
e-klasa,115000,1950,1,34975.0
astra,213098,1686,1,6475.0
a6,207300,1968,1,17475.0
i30,5,998,2,19625.0
mondeo,145221,1999,2,5475.0
seria-3,171550,1796,2,1700.0
c-klasa,125000,1595,2,18725.0
focus,246537,1596,2,1724.75
insignia,200892,1956,1,8725.0
mondeo,213000,1798,2,925.0
sportage,145000,1591,2,12075.0
a6,140781,1968,1,19875.0
golf,5,1498,2,31455.0
seria-1,221941,1995,2,4750.0
fiesta,90000,1242,2,8475.0
insignia,184200,1956,1,11700.0
qashqai,184000,1598,2,5875.0
astra,122100,1400,2,13575.0
corsa,105000,1229,2,3225.0
clio,199863,1149,2,3975.0
astra,125000,1364,0,12475.0
seria-1,136100,1995,1,15375.0
a3,280000,1984,2,4875.0
a4,269000,1984,2,5975.0
seria-5,298014,1995,1,14225.0
clio,127950,1149,2,7475.0
astra,129357,1598,1,8917.5
fabia,23771,999,2,10225.0
qashqai,10,1332,2,34337.5
focus,161406,1997,1,11875.0
fiesta,119845,1299,2,2625.0
seria-1,232443,1995,1,4250.0
seria-5,188000,2497,2,9425.0
seria-3,96327,1499,2,19975.0
mondeo,193898,1997,1,17700.0
seria-1,218576,1995,1,5975.0
ceed,147568,1591,2,9475.0
octavia,127800,1968,1,17499.75
seria-1,20229,1499,2,14975.0
insignia,151859,1796,0,7000.0
corsa,150000,1229,2,5475.0
leon,252000,1896,1,4725.0
focus,199000,1596,2,4725.0
focus,40500,1596,0,13725.0
octavia,88000,1390,2,4875.0
focus,113000,1596,2,12475.0
golf,201000,1968,1,4975.0
astra,185000,1686,1,5475.0
seria-3,206000,1997,2,16250.0
ceed,22800,1591,2,24975.0
seria-3,22000,1499,2,24975.0
golf,198000,1595,2,1725.0
a3,166151,1595,2,4999.75
focus,193000,1596,2,4425.0
seria-3,221500,1995,1,3975.0
seria-5,244000,2171,0,5475.0
a4,119460,1968,1,15000.0
a4,179000,1968,1,19475.0
focus,88000,2261,2,34725.0
megane,184000,1998,2,1749.75
a3,15075,1498,2,32475.0
corsa,153000,1229,2,4500.0
qashqai,100957,1197,2,14250.0
astra,256389,1598,2,749.75
seria-5,224000,2497,1,6500.0
leon,54700,1395,2,15725.0
focus,252000,1753,1,3950.0
seria-1,268000,1598,1,7749.75
i30,160000,1396,2,3950.0
c-klasa,197500,1800,2,9225.0
astra,63312,1598,2,11500.0
astra,129494,1598,2,9000.0
focus,171000,1560,1,3725.0
i30,38343,1598,1,16225.0
ceed,95632,1396,1,11975.0
i30,247000,1582,1,4475.0
astra,112000,1398,2,5500.0
qashqai,149556,1598,2,9450.0
passat,159842,1968,1,16725.0
leon,144189,1395,2,16475.0
a4,180000,1968,1,19250.0
focus,49294,999,2,17997.5
c-klasa,170311,2148,1,2725.0
megane,139000,1598,2,2499.75
seria-3,262000,1895,2,1475.0
megane,12,1332,2,27125.0
ceed,5,1482,2,25923.25
qashqai,174098,1997,2,7499.75
e-klasa,241000,2143,1,12225.0
insignia,168000,1956,1,11375.0
seria-5,128000,2494,2,6225.0
fabia,60060,999,2,13725.0
octavia,237000,1984,2,2050.0
octavia,41038,1395,2,19725.0
seria-5,123000,2000,1,18725.0
focus,220000,1596,2,2325.0
octavia,204000,1595,2,4350.0
octavia,5,1498,2,31137.5
seria-3,247700,1995,1,8500.0
golf,158058,1390,2,6625.0
corsa,157000,998,2,2225.0
astra,137094,1399,2,14000.0
golf,311000,1896,1,2325.0
insignia,210000,1598,2,8475.0
qashqai,27500,1332,2,23997.5
a3,234000,1595,2,3475.0
megane,315500,1870,1,1975.0
passat,226000,1968,1,16975.0
a3,200367,1984,2,2999.75
corsa,170000,1686,1,2999.75
leon,55711,1395,2,16475.0
i30,1,1498,2,18048.0
qashqai,168756,1598,2,7225.0
insignia,101444,1598,1,21350.0
corsa,108010,1398,2,6875.0
a3,236000,1595,2,6725.0
octavia,101008,1598,1,2325.0
megane,151818,1598,0,4700.0
leon,242000,1896,1,3375.0
a4,175000,1968,1,9900.0
fabia,5,999,2,15350.0
sportage,49000,1591,2,21225.0
fiesta,178000,1242,2,3975.0
mondeo,99300,1596,2,9450.0
seria-3,38700,1998,2,20475.0
golf,134000,1498,2,19975.0
c-klasa,148500,1796,2,14425.0
seria-1,277000,1995,1,6725.0
focus,83200,1498,1,13725.0
octavia,200000,1598,1,13225.0
fiesta,60720,1388,2,9225.0
clio,102000,1461,1,5000.0
seria-3,81587,2171,2,7500.0
fiesta,209000,1388,0,5375.0
mondeo,209854,1997,1,13725.0
clio,150000,1149,2,875.0
a6,220000,2400,2,7925.0
golf,129000,1595,2,2225.0
megane,5,1332,2,25646.25
golf,173000,1197,2,5475.0
astra,137000,1598,2,1225.0
qashqai,142000,1995,1,9475.0
seria-5,253000,1995,1,6475.0
fiesta,53000,998,2,14999.75
focus,166410,1498,1,11475.0
insignia,148000,1598,1,15225.0
corsa,180641,1229,2,2975.0
a3,325000,1595,2,2775.0
a3,192000,1595,2,3475.0
insignia,252000,1956,1,5750.0
mondeo,206363,1997,1,17475.0
octavia,218000,1968,1,21075.0
golf,1,1498,2,37502.5
octavia,1,1498,2,29997.5
fabia,155000,1390,2,4000.0
c-klasa,156566,1796,2,6000.0
fiesta,29844,998,2,8750.0
passat,163948,1984,2,5000.0
a3,195737,1968,1,22601.25
leon,102775,999,2,16225.0
i30,60000,1368,2,14975.0
megane,155500,1598,2,5875.0
clio,17000,999,2,15950.0
ceed,208450,1591,2,4250.0
a4,118000,1968,1,20500.0
clio,5400,898,2,11725.0
corsa,204881,1488,1,625.0
golf,248000,1968,1,5475.0
a4,208000,1595,2,3125.0
seria-1,285000,1995,1,4612.5
a4,309000,1968,1,7250.0
seria-3,250000,2494,2,1850.0
megane,106000,1461,1,13700.0
fabia,11894,999,2,11375.0
i30,128000,1396,2,5725.0
a4,157452,1798,2,7475.0
a4,169570,1968,1,10747.5
mondeo,244000,2179,1,9250.0
passat,171000,1968,1,7249.75
passat,142799,1968,1,18725.0
passat,306941,1896,1,3125.0
golf,111000,1598,2,2475.0
sportage,122545,1685,1,11500.0
octavia,120230,1968,1,21225.0
golf,108000,1598,1,9950.0
fabia,154500,1896,1,2499.75
insignia,273000,1998,2,8000.0
a6,187000,2393,2,7225.0
c-klasa,228600,1796,0,3375.0
i30,185000,1582,1,8225.0
c-klasa,200000,1796,2,9700.0
corsa,128300,1398,2,7475.0
focus,245900,1560,1,6237.5
a4,179000,1968,1,8475.0
passat,250000,1968,1,2375.0
a4,268000,1968,1,4725.0
seria-5,303000,1995,1,13900.0
a4,105000,1968,1,34975.0
clio,67000,1197,2,11999.75
c-klasa,298507,1597,2,6950.0
ceed,124500,1591,2,9325.0
i30,140105,1396,2,5000.0
a3,189600,1598,2,4125.0
astra,188627,1598,1,9875.25
qashqai,207000,1598,1,14250.0
golf,128760,1390,2,2625.0
golf,270300,1984,2,6725.0
ceed,202700,1396,0,8625.0
astra,238000,1998,2,3475.0
e-klasa,173855,1950,1,30675.0
megane,297000,1870,1,2975.0
octavia,212000,1598,1,5875.0
octavia,140834,1598,1,14975.0
mondeo,333400,1998,1,1499.75
octavia,100978,1598,1,16699.75
sportage,172000,1685,1,10875.0
astra,173000,1686,1,2225.0
insignia,239850,1956,1,5350.0
a4,252743,1781,2,4725.0
ceed,15,1591,2,32100.0
leon,119450,1984,2,22475.0
focus,221238,1596,2,3875.0
astra,157000,1364,2,7000.0
passat,111234,1395,2,15475.0
seria-3,262000,1995,0,4612.5
seria-3,192000,1998,2,5975.0
sportage,62374,1591,2,14250.0
ceed,5,1598,1,24104.5
passat,245000,1896,1,4150.0
insignia,98000,1598,1,11225.0
megane,245000,1598,1,6237.5
corsa,50000,1248,1,5449.75
seria-3,71000,1998,2,17500.0
i30,57450,1368,2,13225.0
astra,71928,1364,2,5250.0
qashqai,54696,1197,2,16750.0
seria-1,205429,1600,2,9975.0
fabia,268013,1598,1,3997.5
megane,145000,1598,2,4675.0
seria-5,110000,1997,2,21250.0
insignia,81000,1998,2,8725.0
golf,300000,1595,2,497.5
corsa,149876,1398,0,7475.0
a4,230000,2698,1,4125.0
clio,189000,1149,2,3725.0
focus,26153,999,2,18125.0
a4,211000,1798,2,8225.0
i30,66066,1396,2,6247.5
seria-3,207000,1995,2,7475.0
octavia,98000,1390,2,6475.0
octavia,67100,1400,2,18225.0
astra,239604,1364,2,7380.0
megane,113000,1598,2,4875.0
leon,109000,1968,1,11425.0
a6,248700,2496,1,2425.0
seria-3,250000,2497,2,5749.75
astra,308000,1598,2,2475.0
passat,257000,1984,2,2725.0
passat,312000,1968,1,7225.0
megane,200350,1461,1,3875.0
astra,128000,1364,2,9175.0
megane,53249,1598,2,12875.0
insignia,169000,1956,1,18499.75
ceed,219777,1582,1,3050.0
a3,212000,1595,2,4225.0
seria-1,134000,1995,2,5425.0
a3,44000,1598,1,19975.0
seria-5,272000,1995,1,19749.75
a4,260682,1781,2,4975.0
seria-3,160000,1995,2,3225.0
focus,197632,1596,0,2225.0
insignia,166500,1956,1,7225.0
fiesta,155046,1596,2,11100.0
megane,200000,1598,2,5725.0
a3,249600,1598,2,4725.0
astra,200000,1598,2,2475.0
passat,127723,1968,1,26225.0
qashqai,183000,1461,1,7225.0
focus,146000,1999,2,15499.75
sportage,204000,1685,1,14975.0
a4,294000,1968,1,7725.0
golf,209782,1781,2,2975.0
golf,199600,1968,1,8975.0
astra,198700,1910,1,3475.0
octavia,170357,1968,1,16975.0
fiesta,179256,1242,2,4725.0
clio,182000,1461,1,3725.0
qashqai,112253,1598,0,7999.75
megane,237466,1461,1,6975.0
megane,88000,1461,1,13475.0
ceed,178388,1582,1,8497.5
mondeo,117000,2000,1,14725.0
seria-3,223341,1995,1,8225.0
insignia,84000,1364,2,13725.0
seria-1,102000,1995,2,6300.0
leon,191000,1968,1,3500.0
a4,334000,1968,1,6825.0
leon,257000,1598,2,2475.0
golf,160960,1390,2,6500.5
astra,73665,1364,2,13475.0
seria-5,147868,1995,1,19000.0
qashqai,169000,1997,2,7225.0
mondeo,186232,1997,1,15725.0
a4,229000,1968,1,10987.5
focus,198999,1596,2,4249.75
leon,297225,1595,2,1475.0
astra,40269,1399,2,17250.0
astra,242545,1796,2,2475.0
octavia,158000,1598,1,9725.0
mondeo,187000,1999,2,7475.0
megane,177321,1598,2,5975.0
a3,230000,1968,1,8750.0
a4,126000,1968,1,6250.0
sportage,93600,1591,2,14225.0
corsa,190000,1229,2,3550.0
fabia,161438,1197,2,4625.0
e-klasa,200000,1950,1,37500.0
qashqai,213000,1461,1,4975.0
octavia,123000,1968,1,12475.0
golf,162353,1595,0,6725.0
focus,107000,1498,1,16225.0
golf,193000,1896,1,3725.0
a4,199000,1968,1,22474.75
corsa,147300,999,2,7000.0
octavia,168000,1968,1,17225.0
c-klasa,167000,1597,2,8475.0
corsa,94000,1229,2,4499.75
a3,14169,1498,2,33725.0
golf,178000,1390,2,3725.0
megane,53066,1598,2,8749.75
octavia,113600,1598,1,15225.0
insignia,251322,1956,1,7499.75
a4,274918,2496,1,2225.0
a4,202988,1968,1,12500.0
passat,198000,1968,1,5225.0
leon,250000,1968,1,4475.0
octavia,248000,1390,2,4975.0
passat,215000,1390,2,6999.75
astra,120134,1598,1,12750.0
focus,145000,1498,1,10375.0
e-klasa,156500,2143,1,22300.0
focus,205000,1596,2,2875.0
octavia,65000,1968,1,18225.0
seria-3,209000,1995,1,5874.75
clio,75111,1461,1,6500.0
a4,117000,1798,2,14475.0
passat,225000,1968,1,3875.0
seria-5,217000,1995,1,14925.0
qashqai,71309,1598,2,10000.0
megane,90249,1198,2,7475.0
mondeo,231956,1999,2,5225.0
seria-5,261000,2497,2,6225.0
c-klasa,154000,1998,2,3475.0
astra,186528,1598,2,5725.0
focus,118245,1596,2,3475.0
fiesta,168000,1388,2,4225.0
a4,256000,1968,1,7475.0
seria-3,225000,1598,2,9950.0
sportage,194000,1975,2,5125.0
golf,159689,1598,1,14275.0
qashqai,126000,1461,1,9225.0
astra,167000,1398,2,5874.75
passat,93500,1395,2,17950.0
focus,110000,1498,1,12975.0
a3,77857,1498,2,21225.0
qashqai,168000,1461,1,14725.0
astra,177702,1600,1,9475.0
qashqai,66350,1197,2,18747.5
clio,10,1332,2,22225.0
octavia,81680,1395,2,19499.75
seria-3,201000,1998,1,4325.0
c-klasa,263859,2143,1,6475.0
mondeo,174600,1999,2,4975.0
ceed,4998,1482,2,23125.0
fiesta,63576,1242,2,6497.5
seria-1,156238,1597,2,3975.0
sportage,200570,1685,1,11225.0
fabia,117249,1422,1,8975.0
insignia,196000,1956,1,8725.0
clio,1800,999,0,13200.0
clio,51036,1149,2,8999.75
a4,95041,1968,1,34999.5
golf,218000,1197,2,6450.0
i30,254350,1396,0,2497.5
leon,89000,1600,1,11225.0
fiesta,82682,998,2,8475.0
fiesta,115000,1242,2,5450.0
passat,196137,1968,1,5875.0
focus,202000,1560,1,3975.0
fiesta,137650,1242,2,3975.0
insignia,150000,1598,1,14925.0
a4,72475,1595,2,4475.0
seria-1,171000,1596,2,3749.75
a4,242000,1896,1,3000.0
ceed,138100,1368,0,12950.0
astra,120000,1598,1,13225.0
fabia,173201,1198,2,2800.0
golf,29000,1498,2,24872.5
insignia,119000,1956,1,13825.0
leon,60000,1984,2,31250.0
octavia,113500,1968,1,17625.0
c-klasa,74300,1595,2,20750.0
corsa,212000,998,2,2200.0
passat,158808,1968,1,26250.0
c-klasa,107135,1991,2,37499.75
a3,170000,1595,2,5975.0
astra,82016,1598,2,9975.0
mondeo,274000,1997,1,5225.0
i30,1,1498,2,21831.5
mondeo,260000,1997,1,6225.0
astra,164731,1598,2,6749.75
c-klasa,65000,1598,1,18475.0
mondeo,90373,1997,1,21225.0
c-klasa,161140,2143,1,24725.0
a4,186700,1968,1,14075.0
mondeo,68800,1997,1,17725.0
passat,222700,1598,1,8750.0
a4,224000,2000,1,12975.0
astra,62000,1598,2,7999.75
a4,286000,1984,2,4000.0
a4,191000,1984,2,5725.0
a4,214120,1781,2,3725.0
focus,225000,1753,1,1999.75
i30,44500,1368,2,15725.0
clio,148992,1149,2,7475.0
fiesta,258000,1560,1,2975.0
insignia,63000,1598,1,16475.0
megane,97651,1598,2,6475.0
golf,174600,1390,2,2950.0
mondeo,168240,2521,2,8475.0
seria-3,295000,1995,1,4725.0
focus,275800,1999,2,1975.0
a6,256891,1968,1,11875.0
fabia,143000,1390,2,2475.0
fiesta,170000,1560,1,4425.0
leon,164000,1598,1,6975.0
focus,78033,1596,2,12100.0
passat,125966,1968,1,23225.0
focus,75000,1596,2,12475.0
golf,181000,1781,2,1975.0
seria-3,208000,2497,2,5000.0
astra,19366,1400,2,19175.0
mondeo,187000,1798,2,2600.0
e-klasa,170000,1950,1,33725.0
octavia,75000,1598,1,21225.0
golf,117630,1598,1,14975.0
octavia,222139,1595,2,2825.0
octavia,208100,1598,1,8975.0
focus,229000,1560,1,1975.0
passat,209716,1968,1,8500.0
seria-5,299000,2497,2,4247.5
corsa,13382,1398,2,11500.0
ceed,37895,1353,2,18250.0
seria-3,248000,1995,2,4125.0
a6,113000,1968,1,22225.0
qashqai,99000,1618,2,18975.0
seria-1,260000,1596,2,3875.0
corsa,248567,1229,2,1700.0
a3,213000,1968,1,4475.0
seria-5,270071,1995,1,11875.0
fiesta,83000,1498,1,8747.5
golf,242000,1595,2,1475.0
astra,68700,1598,2,6650.0
seria-1,153407,1995,1,12975.0
megane,220000,1598,0,1372.5
ceed,122000,1396,2,8000.0
i30,183800,1582,1,4075.0
i30,66796,1396,2,9225.0
megane,180000,1461,1,8725.0
astra,221785,1686,1,2225.0
golf,301232,1896,1,2749.75
qashqai,172000,1598,1,9950.0
a4,177000,1968,1,9725.0
i30,13564,1498,2,19500.0
astra,120582,1598,1,11500.0
fiesta,134350,1242,0,6225.0
golf,93779,999,2,12875.0
i30,76000,1396,2,5000.0
astra,84800,1398,2,6737.5
golf,75900,1598,2,3375.0
golf,114727,1598,1,16225.0
a4,76600,1984,2,15625.0
qashqai,91000,1332,2,19950.0
seria-3,292000,1995,1,4450.0
a3,143448,1498,2,22475.0
astra,6085,1399,2,20975.0
ceed,171000,1582,1,3225.0
fiesta,183130,998,2,7125.0
a4,321115,1968,1,3425.0
corsa,14200,999,2,9700.0
megane,170000,1870,1,6125.0
ceed,4600,1580,2,33225.0
octavia,279000,1595,0,4050.0
fiesta,196000,1388,2,5124.75
mondeo,270000,1999,2,3975.0
a4,234000,2393,2,3249.75
sportage,67000,1591,2,24975.0
a3,130000,1984,2,4225.0
a6,318000,1968,1,7875.0
megane,119000,1197,2,8625.0
insignia,166000,1956,1,8725.0
a3,10,999,2,32956.25
octavia,85255,1395,2,13974.75
mondeo,290000,1999,0,1987.5
focus,134300,999,2,8650.0
i30,92000,1600,2,8747.5
astra,1,1199,2,20068.25
fiesta,142678,1299,2,1749.75
astra,223854,1364,2,6225.0
astra,214000,1686,1,6725.0
e-klasa,250000,1796,2,12125.0
seria-5,249392,1995,1,7475.0
corsa,142340,1248,1,4625.0
mondeo,221914,1999,2,4200.0
fiesta,149000,1242,2,2625.0
astra,183000,1364,2,7497.5
seria-5,177600,1995,1,24975.0
e-klasa,160000,1991,2,26225.0
focus,148000,1596,2,8749.75
fiesta,184174,1242,2,5475.0
insignia,207000,1956,1,9725.0
a4,324000,1984,2,4475.0
astra,156000,1796,2,2975.0
octavia,129603,1968,1,19529.75
corsa,328000,1248,2,1125.0
passat,277000,1968,1,19975.0
a6,106300,1968,1,28500.0
mondeo,165000,1997,1,15625.0
clio,149000,1598,2,3749.75
megane,157156,1598,2,7875.0
mondeo,44758,1999,2,30475.0
megane,194000,1598,2,5749.75
ceed,174975,1582,1,5000.0
mondeo,242000,2179,1,7225.0
mondeo,121000,1997,1,9225.0
megane,178000,1998,2,3425.0
astra,165000,1399,2,11499.75
insignia,135000,1490,2,17475.0
a3,142000,1598,1,14500.0
a4,208000,1968,1,6750.0
golf,174853,1390,2,5975.0
octavia,72000,1595,2,4875.0
astra,173930,1598,2,3499.75
i30,121000,1582,1,7975.0
a4,266550,1781,2,1999.75
corsa,202267,1364,0,2625.0
passat,242500,1598,1,8450.0
golf,133000,1984,2,10725.0
octavia,13,1968,1,37325.0
octavia,152810,1395,2,17475.0
c-klasa,211247,1796,2,3225.0
focus,210118,1753,1,3725.0
seria-1,185000,1995,2,5475.0
megane,121000,1598,2,11499.75
mondeo,179450,1999,2,7125.0
passat,250000,1968,1,11247.5
focus,180000,1596,2,4497.5
focus,120000,998,2,11225.0
a3,100000,1560,1,14975.0
c-klasa,178000,1796,2,9325.0
insignia,233000,1796,2,6125.0
i30,162000,1396,2,5225.0
golf,237000,1595,2,6225.0
octavia,213000,1968,1,17475.0
qashqai,182000,1598,1,17125.0
astra,41233,1598,2,11250.0
astra,126000,1598,1,10212.5
corsa,19300,1229,2,8225.0
sportage,71000,1998,2,15725.0
astra,3180,1399,2,14999.75
qashqai,147000,1997,2,10650.0
astra,106000,1598,2,3975.0
focus,174252,1596,2,9975.0
qashqai,77239,1598,1,17975.0
corsa,75408,1398,2,8250.0
octavia,1,1498,2,30420.0
ceed,92000,1582,1,10450.0
c-klasa,331928,1998,0,1375.0
fabia,113690,1422,1,11975.0
seria-1,286832,1995,1,4975.0
leon,217000,1598,1,6125.0
golf,199000,1896,1,5125.0
seria-5,187159,1995,1,33725.0
astra,76000,1364,2,9900.0
golf,77890,1395,2,23725.0
a4,88000,1968,1,32475.0
octavia,119941,1598,1,19475.0
focus,70900,1498,1,12750.0
fiesta,28877,998,2,14225.0
seria-5,210000,1995,1,28737.5
octavia,94320,1968,1,20975.0
seria-3,289000,1995,1,4725.0
corsa,1,1199,2,21687.5
qashqai,198000,1598,2,8475.0
leon,235000,1598,1,8975.0
qashqai,80000,1200,2,18475.0
e-klasa,196000,1796,2,11975.0
insignia,217000,1956,1,9225.0
c-klasa,276213,2148,1,2575.0
fabia,16633,999,2,13225.0
fiesta,193000,1560,1,2375.0
qashqai,106172,1197,2,18975.0
c-klasa,207000,1796,2,9237.5
clio,120099,1197,2,9500.0
astra,144820,1399,2,11800.0
i30,137214,1396,2,7975.0
sportage,234194,1998,1,10725.0
mondeo,242000,1600,1,6975.0
passat,182480,1968,1,5675.0
ceed,104800,1591,2,14875.0
a3,187500,1595,2,6200.0
mondeo,213000,1997,1,7225.0
passat,125165,1968,1,18475.0
astra,220895,1598,2,5950.0
clio,80050,1149,0,10500.0
astra,94000,1598,2,5725.0
seria-1,94982,1997,2,26475.0
a3,41045,1395,2,22475.0
leon,145443,1968,1,15625.0
astra,64585,999,2,12200.0
fabia,35686,999,0,14475.0
a4,199000,1968,1,15225.0
sportage,195000,1998,2,14975.0
astra,178000,1598,2,3225.0
octavia,160000,1598,2,4725.0
seria-1,278000,1596,2,4200.0
astra,150634,1400,2,8975.0
astra,238000,1400,2,3475.0
focus,185000,1596,2,5350.0
seria-3,250000,2497,2,5725.0
golf,187000,1890,1,5725.0
a4,234000,1968,1,8975.0
seria-5,247000,2494,2,6225.0
seria-3,203000,1995,1,12499.75
a4,176496,1984,0,3375.0
golf,225000,1598,1,6125.0
insignia,77001,1490,2,19975.0
golf,69581,1395,2,18475.0
sportage,31450,1591,2,19975.0
clio,191300,1149,2,1200.0
golf,193510,1598,1,6225.0
a4,180000,1968,1,10475.0
a3,171000,1395,2,11250.0
fabia,225160,1197,2,3725.0
mondeo,160461,1997,1,6334.5
qashqai,166043,1995,1,9975.0
astra,6468,1199,2,18500.0
c-klasa,234768,1796,2,3725.0
c-klasa,104000,1595,2,14975.0
focus,77200,1596,0,10225.0
fiesta,123447,1242,2,5375.0
a4,258821,1984,0,5350.0
a4,219233,1798,2,9249.75
sportage,169203,1991,1,6250.0
passat,250230,1968,1,8200.0
qashqai,165400,1997,2,7975.0
corsa,188000,1686,1,3249.75
seria-1,95000,1499,2,19975.0
qashqai,220000,1461,1,7450.0
i30,77000,1396,2,9975.0
octavia,93932,1395,2,18725.0
passat,214000,1968,1,10700.0
astra,235000,1686,1,5475.0
mondeo,240000,1997,1,12499.75
seria-1,165000,1995,2,4975.0
focus,109021,998,2,6475.0
insignia,260000,1956,1,4975.0
corsa,207000,1229,2,2075.0
qashqai,91300,1197,2,16075.0
ceed,97022,1396,2,9725.0
sportage,178093,1975,2,5750.0
seria-3,180000,1995,1,8450.0
fiesta,1,999,2,21250.0
golf,157200,1595,2,4700.0
seria-3,224000,1995,1,10975.0
c-klasa,250000,1796,2,8725.0
golf,10,1498,2,27652.5
focus,195000,1388,2,2225.0
passat,172000,1968,1,14999.75
golf,77021,999,2,15650.0
focus,262500,1596,2,1475.0
astra,1,1199,2,20487.5
octavia,188852,1598,1,14475.0
seria-5,195000,1995,1,11125.0
insignia,87919,1490,2,22425.0
seria-3,202930,2497,2,5950.0
passat,211100,1968,1,9725.0
golf,269800,1598,1,5535.0
a4,122000,1968,1,29975.0
qashqai,23756,1332,2,23225.0
astra,175000,1364,0,6750.0
megane,225550,1598,2,2737.5
megane,128000,1598,2,5475.0
sportage,98470,1998,2,17100.0
focus,195000,1560,1,6000.0
leon,193200,1595,2,4200.0
fiesta,157116,1242,2,4725.0
golf,170000,1595,2,3499.75
insignia,158000,1598,1,14637.0
seria-3,180000,1995,1,12500.0
insignia,210508,1956,1,10375.0
clio,56260,1461,1,11125.0
megane,198000,1461,1,1725.0
passat,220000,1984,2,2425.0
focus,150000,999,2,8725.0
a4,178400,2000,1,22975.0
insignia,31868,1598,2,29212.5
octavia,133070,1598,1,16975.0
astra,190000,1796,2,2925.0
leon,203000,1598,2,1975.0
clio,109000,1149,2,3625.0
qashqai,182000,2000,1,7475.0
megane,113000,1197,2,7497.5
golf,35003,1395,2,19975.0
seria-3,196035,1895,2,2999.75
leon,92000,1968,1,18750.0
golf,132108,1390,2,1475.0
sportage,195786,1991,1,3975.0
e-klasa,331000,2199,2,4225.0
astra,168427,1598,2,5725.0
octavia,278787,1896,1,3250.0
astra,57256,1399,2,17075.0
octavia,1,1498,2,31092.5
corsa,206000,998,2,1225.0
seria-5,235000,1995,1,11475.0
megane,76995,1598,2,14675.0
seria-1,196000,1597,2,4975.0
a4,194000,1968,1,12225.0
insignia,57300,1490,2,16225.0
a6,99000,1968,1,32000.0
focus,235000,1596,2,1625.0
a4,196727,1968,1,18975.0
a3,271000,1968,1,4550.0
focus,46168,999,2,13725.0
octavia,45802,1984,2,21975.0
i30,100697,1396,2,5475.0
golf,310300,1896,1,3725.0
ceed,199600,1396,2,3475.0
megane,47787,1197,2,11975.0
golf,152785,1598,1,14475.0
a4,128375,1968,1,29975.0
golf,110320,1598,1,15975.0
fabia,215401,1390,2,1075.0
fiesta,85000,1242,0,6875.0
mondeo,312500,2521,2,6625.0
leon,199000,1798,2,4247.5
fiesta,11300,1499,2,26000.0
golf,259872,1896,1,4225.0
passat,208000,1896,1,4225.0
astra,45700,1400,2,15725.0
seria-1,147439,1598,2,16375.0
corsa,130390,998,2,1800.0
megane,171000,1390,2,737.5
insignia,139030,1956,1,13750.0
golf,202000,1595,0,4075.0
a4,299700,1968,1,6700.0
insignia,266000,1956,1,6225.0
focus,256000,1596,0,4475.0
sportage,128000,1591,2,16500.0
a4,198723,1798,2,9725.0
fabia,179190,1197,2,7600.0
astra,203980,1686,1,6150.0
fabia,151778,999,0,9625.0
c-klasa,181000,1796,2,4997.5
e-klasa,53000,1991,2,29975.0
a4,272000,1968,1,4722.0
leon,44298,1395,2,18500.0
qashqai,59720,1197,2,12225.0
a3,161000,1598,1,7499.75
seria-3,170000,1995,2,7000.0
fabia,79595,999,2,11975.0
seria-3,125000,1596,2,2225.0
a6,249490,2393,2,4800.0
megane,118000,1598,1,17000.0
leon,144760,1984,2,11475.0
astra,208000,1598,1,11250.0
insignia,43500,1490,2,33212.25
focus,187000,1798,2,3075.0
mondeo,234000,2179,1,6125.0
a3,198050,1595,2,6000.0
i30,64000,1368,2,13875.0
mondeo,285121,2495,2,1600.0
seria-3,268000,2171,2,3750.0
sportage,266000,1975,2,4625.0
seria-5,205666,1995,1,10987.5
passat,206800,1968,1,18000.0
a4,70525,1968,1,28625.0
passat,301605,1968,1,7350.0
octavia,69000,1498,2,20750.0
astra,262500,1686,1,3125.0
c-klasa,159500,2143,1,22499.75
octavia,159000,1968,1,16975.0
golf,304200,1598,1,3975.0
mondeo,249000,1997,1,4475.0
octavia,107213,1498,2,19475.0
golf,250000,1968,1,8975.0
a6,289500,2393,2,2250.0
octavia,177000,1968,1,15725.0
