model,mileage,vol_engine,fuel,price(usd)
12,21745,1395,2,19225.0
6,171000,1149,2,1200.0
22,157500,1995,2,4875.0
2,51606,1968,1,36225.0
22,276000,1796,2,1475.0
17,187611,1997,1,14450.0
2,149745,1968,1,26225.0
10,215000,1242,2,4950.0
19,256000,1968,1,15725.0
22,247047,1796,0,2175.0
19,74800,1798,2,26725.0
7,195289,1229,0,4375.0
1,267000,1968,1,7875.0
7,272643,1229,2,2000.0
7,110000,998,2,4975.0
16,98000,1197,2,8375.0
9,150000,1390,0,3749.75
0,188576,1968,1,9249.75
23,90000,1995,1,20725.0
24,136472,1685,1,13975.0
19,280000,1968,1,8250.0
14,87733,1490,2,20475.0
14,124930,1598,1,17750.0
13,226543,1396,2,3750.0
19,69600,1798,2,23225.0
12,257000,1595,2,6475.0
13,117519,1368,2,9000.0
22,170000,1995,2,6725.0
14,93265,1490,2,19499.75
1,127446,1968,1,11975.0
14,107135,1956,1,12006.25
22,178600,1995,1,5225.0
22,186741,1995,2,2475.0
7,80649,1398,0,13225.0
3,28000,1399,2,16975.0
14,218600,1956,1,6475.0
17,216000,1997,1,12475.0
3,4492,1199,2,20725.0
5,230000,1396,2,3725.0
11,150000,1596,2,4125.0
20,140000,1997,2,11225.0
24,236000,1975,2,4725.0
19,173400,1798,2,8475.0
24,235000,1685,1,11925.0
20,137000,1197,2,20475.0
5,201468,1582,1,9000.0
17,272000,1798,2,1475.0
17,338000,2179,1,2875.0
3,277000,1686,1,4675.0
1,224000,1968,1,8475.0
7,167000,1229,2,3375.0
6,174000,1461,1,7475.0
23,243092,2497,1,4325.0
17,203000,2261,2,4450.0
12,75000,1598,1,12250.0
1,216781,1798,2,8375.0
1,211000,1984,2,6725.0
12,291172,2000,1,3122.5
15,134525,1968,1,19725.0
13,172727,1591,2,4500.0
18,266000,1896,1,3800.0
9,231230,1198,2,2725.0
9,12289,999,2,13475.0
19,179929,1968,1,12750.0
19,280000,1598,0,887.5
17,210000,1997,1,7225.0
20,88211,1197,2,16225.0
17,294608,1997,1,4749.75
16,161600,1598,2,5475.0
12,157388,1598,1,11200.0
22,223363,1995,2,6625.0
3,157180,1598,2,6725.0
9,181040,1198,2,3450.0
6,4950,898,2,11247.5
0,250000,1968,1,5975.0
16,2,999,2,20400.0
1,267000,1968,1,9975.0
11,188000,1560,1,5225.0
17,213000,1798,2,1975.0
22,220332,1995,1,6725.0
19,279000,1968,1,7500.0
22,174800,1895,2,2175.0
15,63712,1598,1,19225.0
0,255000,1968,1,5225.0
24,54918,1591,2,17625.0
12,148163,1395,2,13725.0
17,221000,1499,2,10500.0
19,5031,1498,2,34317.0
8,26298,1950,1,37475.0
11,204000,1400,2,3975.0
17,194000,1997,1,12975.0
18,170000,1984,2,9499.75
7,162400,1248,1,2700.0
23,220000,2494,2,1150.0
3,181000,1598,0,6750.0
10,215651,1560,1,4725.0
12,220000,1598,1,10225.0
21,186053,1596,2,2625.0
22,225000,1895,2,2300.0
7,105570,1187,2,2175.0
7,186530,1229,2,3747.5
21,183000,1598,2,11975.0
18,58848,1798,2,22475.0
12,128000,1390,2,4575.0
12,173500,1598,2,3725.0
19,280000,1968,1,1675.0
1,192000,1798,2,7475.0
13,150000,1368,2,10450.0
0,205649,1595,0,5225.0
14,67115,1490,2,21699.75
16,228000,2000,2,1749.75
12,167953,1968,1,7475.0
22,220000,1995,2,5700.0
1,212000,1984,2,4249.75
21,223135,1995,1,6475.0
6,10,999,0,16875.0
18,130002,1598,1,15200.0
21,205000,1995,2,4450.0
6,7,999,0,17025.0
12,117500,1598,1,14975.0
0,206842,1968,1,11749.75
2,167000,2393,2,2675.0
3,65933,1399,2,13750.0
19,212000,2324,2,1975.0
14,172000,1956,1,6725.0
24,116683,1995,1,14375.0
6,2,999,0,19125.0
4,70852,1991,2,30000.0
10,31000,1000,2,14625.0
21,197500,1995,1,6250.0
13,31000,1498,2,16747.5
1,144000,1968,1,31497.5
20,150000,1997,0,7225.0
1,188000,1968,1,17725.0
1,234000,2393,2,5475.0
23,52000,1995,1,37475.0
1,167000,1984,2,9725.0
3,132000,1796,2,4600.0
16,197000,1461,1,4725.0
22,38200,1499,2,19975.0
4,163822,1796,2,13499.75
20,209000,1598,2,10175.0
17,220000,1997,1,7437.5
7,70723,1195,2,900.0
22,158000,1997,2,12750.0
17,46266,1997,1,27949.75
3,18800,1399,2,17000.0
1,246950,1781,2,4225.0
0,21900,999,2,34975.0
19,197096,1798,2,7000.0
16,38000,1598,2,8625.0
2,281000,2698,1,6725.0
1,269000,1781,2,3475.0
6,134000,1149,2,2975.0
22,49500,1995,1,21250.0
16,131800,1197,2,9225.0
3,217263,1364,2,5225.0
13,78500,1368,2,16237.5
8,270000,1796,2,13500.0
1,195041,1968,1,14725.0
1,80000,1984,2,20975.0
1,252903,1968,1,8725.0
9,5,999,2,18962.5
0,275000,1968,1,5388.75
16,32000,1461,1,11225.0
24,219000,1975,2,4725.0
24,87383,1591,2,12750.0
1,261000,1968,1,6925.0
2,193046,1984,2,14975.0
11,107000,1596,2,7999.75
18,228000,1598,1,14725.0
17,229876,1997,1,17475.0
3,205000,1686,1,2250.0
22,76495,1499,2,21975.0
20,160200,1598,2,8725.0
9,39000,999,2,10475.0
14,76000,1598,2,8875.0
11,192000,1596,2,1875.0
19,161891,1968,1,18699.75
4,191000,1796,2,3175.0
19,66000,1968,1,17950.0
1,229000,1781,2,3450.0
12,62181,1395,2,18225.0
13,111088,1591,2,10125.0
20,260000,1995,1,5125.0
22,227329,1995,1,4975.0
17,256600,1997,1,9475.0
24,98935,1685,1,15625.0
2,165000,1968,1,14750.0
22,178000,1995,2,2375.0
5,194000,1396,2,5875.0
17,169900,1997,1,17849.75
24,71851,1995,1,12200.0
12,217000,1984,2,6975.0
20,49877,1197,2,18475.0
16,12530,1332,2,24975.0
11,1,999,2,23250.0
7,1,1199,2,17594.75
17,140000,1560,1,14000.0
22,179418,2494,2,5975.0
9,176450,1390,2,1725.0
14,100000,1956,1,21225.0
20,1,1332,2,25500.0
21,187000,1997,2,4999.75
22,226000,1995,1,4450.0
19,177303,1968,1,4625.0
11,92871,1596,2,8225.0
11,114181,1499,1,16225.0
3,149900,1364,2,7225.0
22,251151,1995,1,2975.0
12,252000,1598,1,8225.0
2,274000,2393,0,6975.0
14,1,1955,1,37675.0
23,47000,1995,1,32000.0
20,190000,1598,2,7475.0
3,12281,1400,2,19475.0
11,126400,1498,1,11225.0
3,139100,1598,2,8975.0
1,302000,1968,1,8225.0
3,220000,1686,1,2249.75
20,104000,1997,0,10249.75
10,21350,998,2,10625.0
6,45000,898,2,10998.75
6,112789,1461,1,6125.0
5,105345,1591,2,9225.0
3,179456,1598,1,11474.75
17,127941,1997,1,27462.5
16,145000,1598,2,6225.0
21,199000,1995,1,5875.0
15,170000,1197,2,5725.0
12,220000,1968,1,3475.0
3,121000,1364,2,7475.0
5,239000,1582,1,4225.0
20,202600,1461,1,7375.0
9,220000,1198,2,4225.0
12,7,1498,2,35530.0
9,154000,1198,2,3475.0
16,15128,1332,2,19975.0
23,214300,1995,1,21000.0
21,204000,1995,1,4725.0
3,65500,1399,2,16475.0
22,96000,1997,2,13975.0
9,100819,1198,2,4475.0
16,11,1461,1,25425.0
6,68000,1197,2,11975.0
0,141422,1595,2,5749.75
23,202000,2171,2,4725.0
16,167000,1997,2,8975.0
16,133300,1618,2,17375.0
11,189500,1498,1,7475.0
18,170044,1598,1,13725.0
8,212665,1796,2,6749.75
19,317000,1984,2,4375.0
15,3637,1498,2,32475.0
10,144000,1596,2,6725.0
0,235000,1595,2,2725.0
10,112000,1388,2,1875.0
3,210500,1598,2,2925.0
13,32201,1998,2,29875.0
12,225000,1390,2,5250.0
22,304000,1995,2,2125.0
16,99000,1598,2,6200.0
24,20000,1591,2,24700.0
20,121000,1598,2,9725.0
12,194026,1595,2,4350.0
3,135000,1364,2,3475.0
19,69983,1984,2,31725.0
16,173231,1198,2,6225.0
5,179264,1396,0,8225.0
21,6000,1499,2,32375.0
20,89292,1618,2,19225.0
19,170211,1390,2,9725.0
14,108000,1956,1,11750.0
6,20516,999,2,15875.0
3,47817,1399,2,17725.0
3,168000,1598,2,5225.0
5,120388,1582,1,12475.0
14,180000,1796,2,7975.0
11,98045,1499,1,11975.0
21,73353,1995,1,15725.0
21,6000,1499,2,29975.0
1,131610,1798,2,11975.0
14,131000,1796,2,6675.0
16,24714,1332,2,20500.0
16,105900,1598,2,6975.0
3,196604,1364,2,2700.0
24,159000,1600,2,12475.0
22,241787,1995,1,5725.0
9,191967,1198,0,5000.0
4,138254,1950,1,35999.75
7,14100,1199,2,15888.75
1,224825,1781,2,2750.0
7,164326,998,2,2475.0
6,138000,1149,2,2750.0
10,216900,1596,2,1975.0
19,320000,1896,1,1050.0
21,205000,1596,2,3200.0
13,35700,1368,2,15250.0
17,181000,1997,1,15375.0
22,218000,1995,2,4237.5
19,87000,1968,1,17475.0
18,122000,1968,1,17475.0
22,270000,1796,2,1500.0
16,164852,1397,2,5675.0
6,143500,1149,2,3875.0
5,148668,1582,1,12475.0
4,243825,2149,1,4725.0
20,169000,1598,2,10725.0
13,208300,1582,1,8975.0
9,61420,999,2,12225.0
18,159000,1598,1,17475.0
11,141000,1498,2,11800.0
22,231000,1995,2,4975.0
15,167000,1798,2,4975.0
9,198000,1422,1,2450.0
3,233000,1598,2,3700.0
5,138000,1396,2,7999.75
19,279000,1968,1,4700.0
15,133067,1400,2,17225.0
8,270000,2148,1,4475.0
11,264100,1798,2,4475.0
22,227500,1995,2,4999.75
7,119000,1398,0,10225.0
4,188000,1796,2,3100.0
18,96000,1395,2,16950.0
20,127513,1598,2,9475.0
16,198000,1461,1,7475.0
0,214873,1595,2,2875.0
3,130000,1598,2,4225.0
14,199451,1956,1,11224.75
21,219617,1596,2,4225.0
0,240000,1968,1,11200.0
4,125382,2143,1,31975.0
2,239000,2400,2,3725.0
16,81700,1461,1,8750.0
13,42059,1368,2,14500.0
14,140000,1956,1,18725.0
22,278000,1895,2,2225.0
5,136300,1591,0,11200.0
20,220000,1997,2,6975.0
11,180000,1596,2,4499.75
13,27000,1498,2,17497.5
9,128300,1422,1,12475.0
6,35342,898,2,7475.0
4,290000,1796,0,1975.0
16,135378,1598,0,5975.0
3,240800,1686,1,3749.75
0,187000,1968,1,11225.0
3,196000,1598,2,2475.0
9,132941,1422,1,8900.0
3,102998,1399,2,14975.0
17,112719,1997,1,10725.0
3,192350,1956,1,6675.0
20,237586,1995,1,5725.0
22,281000,1995,1,4950.0
22,63865,1995,1,22475.0
23,233000,2497,2,4999.75
6,26000,1461,1,11725.0
0,175250,1595,2,2475.0
11,230000,1998,1,9378.75
18,38567,1498,2,20750.0
20,179000,1997,2,9975.0
2,212000,2773,2,6725.0
11,170711,1498,1,10225.0
24,259521,1995,1,12475.0
9,195600,1422,1,2725.0
20,216700,1598,2,6125.0
5,220000,1396,2,5625.0
14,279751,1956,1,4375.0
13,176322,1582,1,4349.75
14,145100,1998,2,7499.75
10,259000,1399,1,2472.0
9,84635,999,2,11200.0
18,84561,1395,2,19875.0
17,221000,1997,1,17225.0
1,215000,1968,1,12475.0
10,153550,1299,2,2737.5
16,167691,1461,1,10900.0
11,241000,1600,1,8225.0
4,217900,1597,2,8425.0
10,157000,1242,2,5225.0
14,300000,1956,1,7475.0
3,151098,1364,2,6475.0
22,75000,2000,2,18475.0
3,214400,1956,1,5875.0
19,134800,1968,1,20225.0
19,172834,1984,2,22725.0
16,27365,1332,2,18000.0
1,212727,1968,1,12475.0
1,198659,1968,1,5565.75
9,98131,1422,1,9475.0
1,140000,1798,2,7225.0
16,5,1332,2,23298.75
8,181000,1950,1,26250.0
15,165942,1598,1,10375.0
5,164000,1396,2,5725.0
16,105117,1998,2,12475.0
0,10,999,2,35054.75
15,161643,1598,1,11225.0
17,173000,1999,2,6225.0
3,68714,1598,1,14725.0
15,141000,1598,1,13975.0
17,65900,1999,2,20725.0
1,167000,1968,1,22249.75
6,248000,1149,2,1950.0
21,115000,1995,1,8450.0
8,190000,1796,2,11125.0
15,26160,1395,2,19225.0
11,167501,1499,1,9500.0
24,5,1598,2,30225.0
13,90000,1368,2,11475.0
17,131022,1997,1,18975.0
17,180400,1498,1,12225.0
4,70000,1595,2,28750.0
13,177156,1591,2,4750.0
5,25000,998,2,15725.0
12,280000,1968,1,3225.0
12,29014,1395,2,20724.75
11,235000,1596,2,1825.0
9,5,999,2,15950.0
16,92500,1197,2,8725.0
7,200000,973,2,1125.0
6,171803,1461,1,4950.0
20,179000,1600,2,9725.0
0,252000,1798,2,13475.0
20,157000,1598,1,14725.0
14,122900,1956,1,23646.75
1,298000,1781,0,912.5
14,172000,1598,2,7475.0
5,25300,1482,2,20475.0
11,80788,1499,1,15375.0
23,215000,1995,1,14975.0
14,95076,1598,1,18000.0
18,51500,1395,2,19975.0
13,5,1482,2,29725.0
10,86294,1242,2,5975.0
1,245000,1798,2,8900.0
24,154000,1975,2,4725.0
0,222000,1598,2,4475.0
11,5126,999,2,22250.0
23,12300,1998,2,33425.0
22,118000,1995,2,6625.0
19,186000,1896,1,5475.0
6,150877,1598,2,3437.5
2,151731,1968,1,29475.0
11,139281,1560,1,6225.0
20,170934,1598,1,8100.0
6,125000,1149,2,7475.0
3,180000,1910,1,2225.0
17,159200,1997,1,13725.0
6,118000,1149,2,4475.0
3,166600,1686,1,3725.0
18,98000,1390,2,5337.5
5,118212,1591,2,5725.0
0,151000,1798,2,7875.0
5,47600,1582,1,11225.0
18,211839,1896,1,2500.0
2,292800,2698,1,5375.0
22,214000,1995,2,4200.0
20,62915,1197,2,20375.0
7,62000,1398,2,5175.0
3,84212,1399,2,16224.75
18,199000,1598,1,9375.0
3,188121,1598,2,3225.0
0,5,999,2,21200.0
19,56048,1968,1,34225.0
3,198000,1686,1,2450.0
21,129000,1596,2,4249.75
1,159000,1968,1,16975.0
9,208900,999,0,6725.0
15,92116,1395,2,17475.0
3,208000,1598,0,3175.0
6,77269,898,2,11725.0
12,238000,1390,2,1700.0
12,92516,1390,2,7125.0
23,332900,2497,1,4725.0
7,178020,1199,2,1450.0
3,5,1199,2,20975.0
6,121000,1149,2,2050.0
19,128800,1968,1,16725.0
20,186000,1598,2,8225.0
12,118053,1968,1,16750.0
22,81355,1995,2,12475.0
1,248000,1984,2,2225.0
12,70936,1395,2,16925.0
1,223339,1968,1,9225.0
11,161680,1999,0,5250.0
2,235000,2393,2,5475.0
15,195000,1798,2,4625.0
16,105355,1598,2,4725.0
22,194000,1995,1,4475.0
15,169000,1896,1,3875.0
13,49096,1396,2,9975.0
19,180083,1598,1,10499.75
20,185000,1461,1,7950.0
7,99000,1364,2,9975.0
19,154082,1968,1,23000.0
3,153000,1364,2,3975.0
0,290000,1968,1,4225.0
9,243550,1197,0,6625.0
10,149000,1242,2,4125.0
16,41000,1598,1,16475.0
1,225000,1968,1,13700.0
10,128000,1242,2,2225.0
0,273000,1598,1,7225.0
23,57000,1995,1,35725.0
19,161200,1968,1,22175.0
15,10,1498,2,29125.0
3,221201,1796,2,2625.0
4,199000,2143,1,7475.0
20,35877,1332,2,26975.0
3,250,1199,2,22475.0
10,171123,1242,2,4700.0
12,163000,1595,0,4825.0
18,198000,1598,1,11225.0
1,235000,1968,1,11425.0
22,185474,1995,1,16250.0
15,205000,1598,1,10975.0
11,33856,999,2,16000.0
13,144000,1591,2,11725.0
14,159000,1956,1,12225.0
20,93000,1197,2,15000.0
22,177000,1995,1,15200.0
14,158000,1956,1,16225.0
19,201800,1598,1,13225.0
1,40251,1984,2,33975.0
1,247000,1781,2,1575.0
1,210000,1968,1,9725.0
18,225000,1598,1,10975.0
0,151000,1798,2,7475.0
10,147859,1242,2,4725.0
18,76880,1968,1,14725.0
18,135031,1390,0,6500.0
18,120367,1968,1,23225.0
14,132000,1598,1,11175.0
14,169780,1956,1,5725.0
6,146000,898,2,6225.0
14,215200,1956,1,11747.5
15,131455,1395,2,15975.0
22,41000,1998,2,19487.5
2,197000,1968,1,20725.0
11,140337,1499,1,9475.0
24,41404,1591,2,27225.0
12,195000,1390,2,7000.0
20,197000,1598,1,13725.0
7,69000,1364,2,8999.75
1,35660,1984,2,18675.0
12,235657,1390,2,2874.75
3,179091,1598,1,8750.0
17,189000,1997,1,14650.0
3,195500,1364,2,6625.0
10,116000,1399,1,4225.0
16,150000,1598,2,6150.0
17,79000,2000,1,21237.5
6,193000,1149,2,2975.0
12,115718,1598,1,15725.0
17,81513,1596,2,11250.0
10,157421,1242,2,5625.0
6,18758,999,2,14475.0
10,66000,998,2,11250.0
3,253700,1598,2,3375.0
2,188000,1968,1,14675.0
4,179000,1796,2,9737.5
21,75000,1598,2,12250.0
17,247000,1999,2,5000.0
14,130000,1956,1,11225.0
23,222859,1995,1,19975.0
20,212000,1598,0,6975.0
0,154074,1598,1,19975.0
5,142600,1582,1,11875.0
10,171000,1242,2,3975.0
22,178600,1895,2,2725.0
23,281000,1995,1,10000.0
7,47500,1398,2,7475.0
22,280000,1995,1,4225.0
1,219090,1968,1,10950.0
1,249000,1984,0,2150.0
1,225000,1968,1,9499.75
20,155940,1995,1,7225.0
4,92000,1598,1,21475.0
19,152327,1968,1,16250.0
3,132500,1598,2,9500.0
6,141000,1461,1,8975.0
17,218616,1997,1,6975.0
9,142000,1198,2,1749.75
0,209000,1798,2,4250.0
3,39214,1399,2,12975.0
10,270000,1560,1,3975.0
1,206000,1968,1,7950.0
19,332069,1896,1,3499.75
11,115724,1498,1,12475.0
1,207000,2000,1,7475.0
15,84297,1395,2,18725.0
19,292575,1968,1,3250.0
1,25000,1984,2,19975.0
8,83000,1796,2,17475.0
18,87143,1498,2,18225.0
16,16493,1798,2,37125.0
13,20860,1591,2,11250.0
12,5,1498,2,37192.5
3,279200,1686,1,4225.0
22,240000,1995,2,3975.0
22,212000,1995,2,4375.0
4,213000,1796,2,3725.0
15,166380,1197,2,8499.75
3,164600,1598,2,3375.0
23,293000,2171,2,3000.0
19,150344,1968,1,25449.75
12,186000,1390,2,5700.0
16,189000,1461,1,1999.75
2,116900,1968,1,34475.0
23,91262,2000,1,37475.0
18,1,1498,2,31050.0
4,190000,1796,0,4725.0
23,318600,2494,0,8499.75
15,170000,1968,1,11475.0
1,197000,1798,2,9725.0
7,53850,1398,2,6497.5
2,229800,2393,2,4999.75
15,12000,1500,2,21475.0
11,151000,998,2,7225.0
23,180000,1995,1,12375.0
13,37700,998,2,11000.0
12,234000,1595,2,5975.0
22,219379,1997,2,14499.75
3,151543,1398,2,5875.0
22,81395,1998,2,29975.0
20,48542,1332,2,23975.0
18,33000,1395,2,17373.75
24,46700,1591,2,20975.0
14,97400,1956,1,12475.0
6,149000,1149,0,8375.0
10,119124,1242,2,5000.0
11,141000,1498,1,11225.0
15,309000,1984,2,5375.0
6,61850,898,2,10625.0
11,188000,1596,2,4225.0
14,284400,1956,1,5975.0
15,120000,1595,2,5111.0
22,178000,1995,1,11875.0
3,59900,1399,2,17225.0
2,289000,1781,2,1675.0
19,165000,1968,1,15990.0
7,89345,1400,0,10597.5
3,210000,1796,2,2725.0
3,5250,1496,1,21475.0
1,256000,1896,1,4975.0
21,201000,1596,2,3725.0
3,176000,1598,1,9686.25
17,174500,1999,2,6475.0
17,211000,2521,2,7375.0
11,207000,1753,1,3475.0
18,308000,1968,1,6475.0
22,278000,1995,1,8425.0
2,292000,2698,1,4725.0
24,69070,1591,2,18875.0
4,290000,2143,1,5999.75
7,131000,1248,1,7375.0
7,242000,1248,1,2475.0
9,168000,1390,2,3950.0
17,223000,1798,2,2100.0
16,118000,1197,2,8725.0
22,131000,1995,1,17220.0
6,21591,898,2,10975.0
11,171000,1997,1,4225.0
10,179491,1560,1,4725.0
19,248000,1968,1,4725.0
12,158925,1984,2,18725.0
21,162200,1596,2,4875.0
22,250000,1995,1,17475.0
22,265000,1995,1,2800.0
24,94776,1591,2,20225.0
18,107146,1498,2,18225.0
19,303000,1984,2,3250.0
2,228900,1968,1,11225.0
18,159676,1197,2,9225.0
21,152000,1995,1,6625.0
12,257107,1595,2,4425.0
14,200000,1598,1,8225.0
11,228100,1753,1,1500.0
0,46050,1498,2,32875.0
3,102200,1364,2,12975.0
3,80000,1399,2,15725.0
15,66216,1968,1,19975.0
11,246305,1560,1,2997.5
0,200000,1595,2,5475.0
6,145100,1461,1,8975.0
12,242000,1896,1,1400.0
14,209000,1956,1,9725.0
20,147572,1598,1,17999.75
12,127021,1598,1,13475.0
19,132000,2000,1,15725.0
18,163000,1598,1,14475.0
19,312000,1598,1,4800.0
23,187781,1995,1,24725.0
3,153282,1364,2,6975.0
7,169000,1598,2,3375.0
21,210000,1995,1,6725.0
18,193254,1598,1,8950.0
12,85000,1984,2,17225.0
5,61330,1396,2,9700.0
0,194589,1896,1,4925.0
17,178321,1997,1,13297.5
3,161275,1598,2,5975.0
17,290000,1997,1,4200.0
3,167500,1686,1,5450.0
12,154447,1390,2,8375.0
1,191908,1984,0,3375.0
0,136500,1968,1,18975.0
21,125000,1995,1,14225.0
3,212000,1600,2,2675.0
14,146283,1956,1,8975.0
16,82543,1197,2,15833.25
12,200000,1968,1,15000.0
19,206665,1968,1,17499.75
9,234000,1198,0,4725.0
15,178000,1595,0,2975.0
5,28549,998,2,14975.0
11,81298,1596,2,12725.0
11,137810,1997,1,21725.0
12,177206,1390,2,4225.0
22,289000,1995,1,3750.0
11,145900,1596,2,5450.0
17,67000,1999,2,8675.0
22,205551,1995,1,6475.0
16,229000,1397,2,4975.0
4,179000,1597,2,7475.0
22,325180,1995,0,1675.0
14,234000,1956,1,5749.75
7,150000,1229,2,3987.5
12,219300,1595,2,3225.0
22,198000,1995,2,4725.0
12,71000,1984,2,23750.0
12,164000,1390,2,2749.75
5,183230,1582,1,4000.0
3,90000,1598,1,12975.0
18,124098,1395,2,9250.0
22,165000,1995,1,17999.75
1,313610,1968,1,5499.75
17,30500,1498,2,20749.25
1,310000,1968,1,3225.0
1,87098,1984,2,20000.0
1,312000,1968,1,7487.5
3,98000,1598,1,10675.0
3,96217,1598,1,10750.5
22,210000,1995,1,10749.75
2,266000,1968,1,15500.0
7,164000,1398,0,8425.0
7,171000,1398,2,4725.0
19,80000,1968,1,22475.0
12,214000,1600,2,2475.0
23,138000,1995,1,27475.0
12,175000,1390,2,4475.0
15,180000,1598,2,2250.0
13,16422,1498,2,17500.0
3,213268,1998,2,4475.0
19,89562,1798,2,22475.0
3,180000,1364,2,6237.5
12,216200,1598,1,6625.0
20,62005,1197,2,20475.0
16,59980,1332,2,15000.0
12,141612,1390,2,5624.75
20,135000,1197,2,14200.0
9,51522,999,2,13375.0
22,188000,1951,1,1750.0
12,5,999,2,21725.0
12,214120,1395,2,9475.0
14,153229,1956,1,9750.0
22,187000,1995,1,17499.75
12,184000,1398,2,4749.75
4,161000,1796,2,4500.0
3,172000,1598,1,11125.0
1,78000,1984,2,15900.0
3,255000,1956,1,7350.0
16,5,1461,1,24975.0
12,220000,1595,2,3625.0
12,245189,1896,1,4225.0
7,78133,998,2,4000.0
22,45000,1995,1,36285.0
17,67040,1999,2,22975.0
1,290349,1968,1,12462.5
14,154800,1598,1,16975.0
8,309000,2143,1,11725.0
19,204600,1968,1,4975.0
23,268000,2497,1,5250.0
0,21387,1498,2,31250.0
6,1,999,0,18875.0
4,299990,2143,1,9997.5
17,18400,1498,2,26500.25
8,90591,1991,2,23725.0
1,252723,1968,1,10625.0
21,18000,1998,2,24725.0
22,277000,1796,2,1725.0
17,239268,2179,1,6175.0
7,110858,1229,2,7975.0
23,242567,1995,1,13225.0
12,150000,1197,2,7125.0
9,96036,1422,1,12475.0
12,181826,1968,1,10475.0
14,234000,1998,2,7975.0
21,110246,1598,2,9125.0
1,259600,1781,0,7999.75
6,220000,1149,0,5225.0
2,212000,1999,2,5725.0
13,31755,1368,2,15725.0
4,175000,1595,2,13249.75
22,183000,1995,1,15750.0
9,125508,999,2,9975.0
24,5,1591,2,28200.0
2,176000,1968,1,4450.0
12,170621,1598,1,12449.75
3,91000,1598,1,9550.0
14,151000,1796,2,6625.0
22,224000,1995,1,10475.0
17,157341,2000,1,17475.0
3,61726,1399,2,16475.0
5,20500,998,2,15725.0
19,220000,1968,1,4225.0
22,177200,1995,1,10249.75
5,31400,1353,2,19475.0
9,119000,1197,2,9725.0
10,191000,1242,2,4374.75
1,120100,1968,1,23200.0
7,150000,1229,2,4497.5
18,226000,1896,1,6475.0
4,130015,1796,2,11725.0
3,25481,1399,2,14975.0
15,196000,1598,1,6499.75
12,104400,1968,1,10725.0
22,231000,1995,2,7225.0
16,30194,1197,2,14625.0
4,9693,1595,2,27475.0
1,303452,1781,2,900.0
19,153401,1798,2,18199.75
11,15000,999,2,27725.0
17,109670,1499,2,15925.0
13,27360,1368,2,15725.0
22,42000,1995,2,9975.0
7,1,1199,2,16772.5
12,165000,1598,1,4925.0
10,1,998,2,20375.0
20,158000,1598,1,10225.0
5,156928,1582,1,11949.75
19,178000,1968,1,9875.0
18,93300,1395,2,14950.0
1,197140,1968,1,17950.0
6,105000,1618,2,11999.75
14,132000,1598,2,9725.0
5,178000,1368,2,11475.0
2,145600,1968,1,16725.0
3,157727,1998,2,6000.0
5,51811,1353,2,18750.0
21,220000,1995,1,7875.0
2,320000,1968,1,7975.0
12,93379,1395,2,22475.0
21,238000,1596,2,3350.0
0,241000,1968,1,7475.0
12,219000,1598,1,7225.0
14,205000,1956,1,9975.0
2,117303,1968,1,26975.0
7,76000,998,2,4225.0
9,189022,1198,2,3497.5
2,280000,2393,2,3475.0
17,256000,1997,1,4725.0
12,175000,1968,1,4975.0
4,46200,1991,2,37425.0
7,37530,1398,2,11725.0
13,136216,1396,2,5500.0
0,189241,1598,1,17499.5
23,299999,1991,0,3249.75
12,170000,1595,2,4725.0
0,157500,1968,1,11625.0
5,3500,1580,2,31250.0
3,75000,1399,2,14975.25
4,239000,1796,0,3225.0
21,202894,1596,2,3975.0
20,115000,1197,2,12497.5
5,153607,1582,1,8175.0
18,7157,1498,2,32618.0
1,283000,1968,1,7725.0
5,1,1482,2,23350.0
13,159000,1396,2,9000.0
4,201394,2143,1,8700.0
18,294000,1896,1,4425.0
3,130211,1364,0,10750.0
18,116116,1968,1,21225.0
24,151800,1975,2,7225.0
24,233000,1975,2,6499.75
2,256000,2393,2,2425.0
2,180000,2393,2,4550.0
9,44789,999,0,10975.0
11,119000,2000,2,2600.0
12,93631,1395,2,17150.0
12,154500,1598,1,16725.0
13,158984,1388,2,6225.0
4,162000,1598,1,14975.0
17,229000,1753,1,3975.0
3,220000,1796,2,2999.75
7,75000,1398,2,6225.0
21,257000,1995,1,4975.0
24,93000,1995,1,2300.0
7,70260,1398,2,9725.0
3,181000,1600,1,11624.75
9,188900,1390,2,4725.0
20,169000,1997,2,9475.0
14,83644,1956,1,19750.0
11,111682,1499,1,8750.0
17,243500,1997,1,14250.0
5,210000,1582,1,8650.0
22,50736,1499,2,25975.0
24,61000,1685,1,19975.0
1,174000,1968,1,20975.0
10,198348,1242,2,3225.0
9,141250,1197,2,3975.0
24,19000,1591,2,24700.0
18,154670,1598,1,9700.0
1,240000,1798,2,6500.0
0,146200,1598,1,8925.0
17,270500,1997,1,4625.0
7,115000,1398,2,8475.0
2,214000,1968,1,16875.0
20,120325,1197,2,13125.0
5,237000,1396,0,6900.0
9,156000,1198,2,3225.0
6,183000,1149,2,1475.0
6,270000,1390,2,1300.0
6,99600,1500,1,11725.0
15,95400,1798,2,10875.0
17,164000,1997,1,9999.75
13,42000,1368,2,15975.0
12,117182,1598,1,9850.0
5,28894,998,2,14975.0
20,127105,1997,2,11000.0
10,168000,1399,1,3975.0
18,212000,1968,1,9225.0
0,150000,1595,2,2725.0
0,159111,1798,2,6450.0
